trail_running;14.04.2019 11:52;10.67;757;00:58:57;151;175;3.1;155;256;05:31;03:10;253;254;1.13;9.2;10.2;280;18
trail_running;10.04.2019 17:31;9.26;625;00:47:30;147;168;3.5;158;256;05:08;04:16;25;32;1.19;8.8;10.5;273;22
trail_running;07.04.2019 12:14;20.92;1.643;01:48:08;170;182;5;157;210;05:10;04:17;158;170;1.2;8.5;10.5;278;23
trail_running;31.03.2019 18:09;10.16;667;00:47:50;155;172;4;163;234;04:43;03:50;15;18;1.28;7.9;10.3;272;24
trail_running;28.03.2019 16:24;18.26;1.249;01:37:10;152;167;4.2;155;221;05:19;03:57;174;179;1.18;8.5;10.1;275;21
trail_running;24.03.2019 17:20;15.52;1.222;01:26:08;159;182;5;154;256;05:33;03:50;298;310;1.11;9;10.1;277;19
trail_running;21.03.2019 17:31;11.78;934;01:07:35;156;176;4.3;156;256;05:44;03:26;332;342;1.08;9.4;10.1;287;21
trail_running;18.03.2019 17:02;18.14;1.227;01:26:41;156;173;4.7;161;170;04:47;04:08;13;31;1.27;7.9;10.3;265;20
trail_running;07.03.2019 16:42;7.15;502;00:41:06;143;168;3.3;147;256;05:45;03:47;132;154;1.15;8.7;9.9;275;19
trail_running;05.03.2019 16:18;12.73;816;01:01:35;152;166;3.8;159;235;04:50;03:58;115;119;1.29;7.5;9.9;268;19
trail_running;05.03.2019 06:45;12.94;810;01:05:04;147;165;3.5;155;197;05:02;03:46;115;131;1.27;7.8;10;271;17
trail_running;27.02.2019 17:31;8.2;531;00:38:29;157;174;4;161;174;04:42;03:32;8;11;1.31;7.7;10.2;262;20
trail_running;25.02.2019 17:29;9.92;670;00:51:34;152;174;4;156;256;05:12;03:59;150;159;1.2;8.3;10;276;18
trail_running;23.02.2019 17:08;8.69;505;00:44:48;148;181;3.1;157;216;05:09;04:10;20;31;1.2;7.9;9.7;281;19
trail_running;17.02.2019 17:07;10.14;672;00:45:32;161;176;4.7;164;173;04:29;03:41;13;22;1.35;7.4;10.2;262;18
trail_running;14.02.2019 17:05;9.92;664;00:51:40;150;169;3.8;155;256;05:12;03:26;150;165;1.21;8.3;10.2;272;17
trail_running;06.02.2019 16:56;10.15;558;00:51:35;144;166;3;159;193;05:05;04:05;17;30;1.23;8.1;10.2;276;13
trail_running;02.02.2019 15:49;12.64;947;01:10:24;154;173;4.2;155;246;05:34;03:55;272;292;1.13;9;10.2;282;23
trail_running;29.01.2019 17:12;10.26;603;00:52:31;143;162;3.1;157;197;05:07;02:51;21;33;1.23;8.3;10.3;273;14
trail_running;24.01.2019 17:55;10.02;648;00:52:37;150;169;3.9;155;256;05:15;03:49;146;160;1.22;7.9;9.8;271;18
trail_running;21.01.2019 17:18;5.29;404;00:25:02;--;--;--;161;171;04:44;03:50;6;11;1.31;0;0;--;13
trail_running;21.01.2019 16:53;5.22;400;00:24:36;--;--;--;163;175;04:43;03:51;3;15;1.3;0;0;--;20
trail_running;15.01.2019 17:34;9.86;680;00:51:55;151;175;4;156;246;05:16;03:54;155;167;1.19;8.5;10.2;272;20
trail_running;13.01.2019 11:01;10.15;754;01:04:18;155;181;3.7;153;256;06:20;04:04;457;462;1;9.8;9.5;297;19
trail_running;09.01.2019 16:49;7.6;603;00:38:39;--;--;--;155;169;05:05;03:55;30;39;1.27;0;0;--;17
trail_running;31.12.2018 09:32;9.81;734;01:09:04;--;--;--;137;213;07:02;04:25;383;391;1.03;0;0;--;13
trail_running;28.12.2018 11:17;12.34;959;01:21:32;--;--;--;144;174;06:37;04:00;82;100;1.05;0;0;--;19
trail_running;27.12.2018 11:08;16.86;1.072;01:25:48;153;179;4.1;159;220;05:05;03:34;407;410;1.22;8.1;10.1;275;20
trail_running;26.12.2018 11:50;7.71;610;00:50:35;--;--;--;152;166;06:34;05:11;50;69;1;0;0;--;22
trail_running;25.12.2018 17:13;12.79;1.005;01:10:53;--;--;--;156;206;05:32;04:28;110;113;1.15;0;0;--;19
trail_running;23.12.2018 10:40;16.17;1.183;01:31:49;157;178;3.8;156;256;05:41;03:23;297;297;1.09;10.1;10.1;281;17
trail_running;19.12.2018 17:52;9.95;678;00:52:01;148;166;3.5;155;256;05:14;03:37;154;153;1.24;8.3;10.2;265;19
trail_running;15.12.2018 16:18;10.8;667;00:58:23;144;165;3;154;233;05:24;03:12;535;217;1.18;8.8;10.4;279;15
